,asin,num_ratings,photo_url,price,rank,star_rating,title,url,department,page
64,B0CZ9T2C6B,243,"https://images-na.ssl-images-amazon.com/images/I/71dzS8HxQFL._AC_UL300_SR300,200_.jpg",$364.99,65,4.0,New Amazon Kindle Scribe (64GB) - Redesigned display with uniform borders. Now write directly on books and documents. With built-in notebook summarization. Includes Premium Pen - Tungsten,https://www.amazon.com/Amazon-Kindle-Scribe/dp/B0CZ9T2C6B/ref=zg_bs_g_amazon-devices_d_sccl_15/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
65,B0BTTVRWPR,"15,637","https://images-na.ssl-images-amazon.com/images/I/81DM+ZzL8rL._AC_UL300_SR300,200_.jpg",$219.99,66,4.4,INSIGNIA 50-inch Class F30 Series LED 4K UHD Smart Fire TV with Alexa Voice Remote (NS-50F301NA24),https://www.amazon.com/insignia-fire-tv-50-inch-class-f30-series-4k-smart-tv/dp/B0BTTVRWPR/ref=zg_bs_g_amazon-devices_d_sccl_16/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
66,B074TC662N,"74,371","https://images-na.ssl-images-amazon.com/images/I/51lS5gvNgyL._AC_UL300_SR300,200_.jpg",$14.99,67,4.5,Ethernet Adapter for Amazon Fire TV Devices,https://www.amazon.com/Amazon-Ethernet-Adapter-Fire-Devices/dp/B074TC662N/ref=zg_bs_g_amazon-devices_d_sccl_17/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
67,B0CX4XSY3X,"3,434","https://images-na.ssl-images-amazon.com/images/I/711+7nOVHnL._AC_UL300_SR300,200_.jpg",$31.99,68,4.7,"Amazon Kindle Case, Thin and Lightweight, Foldable Protective Cover - Fabric",https://www.amazon.com/Amazon-Kindle-Case/dp/B0CX4XSY3X/ref=zg_bs_g_amazon-devices_d_sccl_18/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
68,B08JHG867P,"237,825","https://images-na.ssl-images-amazon.com/images/I/316iIKOVz7L._AC_UL300_SR300,200_.png",$100.00,69,4.4,Blink Subscription Plus Plan with yearly auto-renewal,https://www.amazon.com/Blink-Plus-Plan-yearly-auto-renewal/dp/B08JHG867P/ref=zg_bs_g_amazon-devices_d_sccl_19/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
69,B0CM7PHKMJ,"1,183","https://images-na.ssl-images-amazon.com/images/I/91jgYCnd+0L._AC_UL300_SR300,200_.jpg",$36.99,70,4.7,"All-new Amazon Kindle Paperwhite and Kindle Colorsoft Signature Edition Case, Lightweight and Water-Safe, Foldable Protective Cover - Fabric",https://www.amazon.com/Amazon-Paperwhite-Lightweight-Water-Safe-Protective/dp/B0CM7PHKMJ/ref=zg_bs_g_amazon-devices_d_sccl_20/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
70,B08M125RNW,"48,493","https://images-na.ssl-images-amazon.com/images/I/619mM1ncz4L._AC_UL300_SR300,200_.jpg",$149.99,71,4.5,"Ring Wired Doorbell Plus (Video Doorbell Pro) – Upgraded, with added security features and a sleek design (existing doorbell wiring required)",https://www.amazon.com/Ring-Video-Doorbell-Pro/dp/B08M125RNW/ref=zg_bs_g_amazon-devices_d_sccl_21/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
71,B0C5DPSW5Y,261,"https://images-na.ssl-images-amazon.com/images/I/719v0Sii3JL._AC_UL300_SR300,200_.jpg",$299.99,72,4.3,"All-new Amazon Echo Show 15 | A stunning HD 15.6"" smart kitchen TV for home organization with Alexa",https://www.amazon.com/Echo-Show-15-Smart-Display/dp/B0C5DPSW5Y/ref=zg_bs_g_amazon-devices_d_sccl_22/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
72,B0CZB9Z477,243,"https://images-na.ssl-images-amazon.com/images/I/71Xoy94ij1L._AC_UL300_SR300,200_.jpg",$364.99,73,4.0,New Amazon Kindle Scribe (64GB) - Redesigned display with uniform borders. Now write directly on books and documents. With built-in notebook summarization. Includes Premium Pen - Metallic Jade,https://www.amazon.com/Amazon-Kindle-Scribe/dp/B0CZB9Z477/ref=zg_bs_g_amazon-devices_d_sccl_23/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
73,B0CMDJ8TK3,"15,637","https://images-na.ssl-images-amazon.com/images/I/81Q0HLbeLbL._AC_UL300_SR300,200_.jpg",$149.99,74,4.4,INSIGNIA 43-inch Class F30 Series LED 4K UHD Smart Fire TV with Alexa Voice Remote (NS-43F301NA25),https://www.amazon.com/insignia-fire-tv-43-inch-class-f30-series-4k-smart-tv/dp/B0CMDJ8TK3/ref=zg_bs_g_amazon-devices_d_sccl_24/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
74,B0B1N6CR7X,345,"https://images-na.ssl-images-amazon.com/images/I/41rbMIrFUqL._AC_UL300_SR300,200_.jpg",$107.99,75,4.3,"Like-New Blink Outdoor 4 (4th Gen) – Wire-free smart security camera, two-year battery life, two-way audio, HD live view, enhanced motion detection, Works with Alexa – 2 camera system",https://www.amazon.com/Certified-Refurbished-Blink-Outdoor-4th/dp/B0B1N6CR7X/ref=zg_bs_g_amazon-devices_d_sccl_25/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
75,B0BFCBKXWL,"17,259","https://images-na.ssl-images-amazon.com/images/I/61CAwPgykBL._AC_UL300_SR300,200_.jpg",$79.99,76,4.6,"Amazon Echo Spot (2024 release), Smart alarm clock with vibrant sound + Alexa, Glacier White",https://www.amazon.com/All-new-Amazon-Echo-Spot-2024-release-Smart-alarm-clock-with-vibrant-sound-Alexa-Glacier-White/dp/B0BFCBKXWL/ref=zg_bs_g_amazon-devices_d_sccl_26/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
76,B0C5QSN9YB,"72,690","https://images-na.ssl-images-amazon.com/images/I/21fAw4hLYNL._AC_UL300_SR300,200_.jpg",$99.99,77,4.6,"Ring Stick Up Cam Battery | Weather-Resistant Outdoor Camera, Live View, Color Night Vision, Two-way Talk, Motion alerts, Works with Alexa | Black",https://www.amazon.com/Ring-Battery-security-privacy-controls/dp/B0C5QSN9YB/ref=zg_bs_g_amazon-devices_d_sccl_27/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
77,B0C8S1Q6G7,3,"https://images-na.ssl-images-amazon.com/images/I/615JiwTUG4L._AC_UL300_SR300,200_.jpg",$25.99,78,2.5,2-Year Protection Plan for Kindle Paperwhite,https://www.amazon.com/2-Year-Protection-Kindle-Paper-White/dp/B0C8S1Q6G7/ref=zg_bs_g_amazon-devices_d_sccl_28/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
78,B0BLXHWPLP,"2,029","https://images-na.ssl-images-amazon.com/images/I/71gfqUUjDYL._AC_UL300_SR300,200_.jpg",$9.99,79,4.5,Ring Pet Tag | Easy-to-use tag with QR code | Real-time scan alerts | Shareable Pet Profile | No subscription or fees,https://www.amazon.com/Introducing-Ring-pet-tag/dp/B0BLXHWPLP/ref=zg_bs_g_amazon-devices_d_sccl_29/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
79,B086Q54K53,"9,476","https://images-na.ssl-images-amazon.com/images/I/619mM1ncz4L._AC_UL300_SR300,200_.jpg",$229.99,80,4.5,Ring Wired Doorbell Pro (newest model) – Best-in-class with cutting-edge features (existing doorbell wiring required),https://www.amazon.com/Ring-Video-Doorbell-Pro-2/dp/B086Q54K53/ref=zg_bs_g_amazon-devices_d_sccl_30/144-5451170-7524417?psc=1,Amazon Devices & Accessories,2
80,B0CJCYMBZJ,9539,https://m.media-amazon.com/images/I/41+sgiNdG6L._AC_SL500_.jpg,179.99,81,4.4,"Amazon Fire TV 40"" 2-Series (newest model), HD smart TV with Fire TV Alexa Voice Remote, stream live TV without cable",https://www.amazon.com/amazon-fire-tv-40-inch-2-series-hd-smart-tv/dp/B0CJCYMBZJ,Amazon Devices & Accessories,2
81,B09ZLTMWWH,25886,https://m.media-amazon.com/images/I/41Eo94GV1NL._AC_SL500_.jpg,129.99,82,4.5,INSIGNIA 32-inch Class F20 Series Smart HD 720p Fire TV with Alexa Voice Remote (NS-32F201NA23),https://www.amazon.com/insignia-fire-tv-32-inch-class-f20-series-hd-smart-tv/dp/B09ZLTMWWH,Amazon Devices & Accessories,2
82,B096WKKK2K,18343,https://m.media-amazon.com/images/I/31HEV3lWP+L._AC_SL500_.jpg,59.99,83,4.4,"Amazon Fire 7 tablet (newest model) 7” display, read and watch, under $60 with 10-hour battery life, 16 GB, Black",https://www.amazon.com/Fire-7-Tablet/dp/B096WKKK2K,Amazon Devices & Accessories,2
83,B0BBX45V5B,4630,https://m.media-amazon.com/images/I/21MEDR+50HL._AC_SL500_.jpg,99.99,84,4.2,"Blink Outdoor 4 Floodlight Camera (newest model), Wire-free smart security camera, 700 lumens, two-year battery life, HD live view, enhanced motion detection, Works with Alexa- 1 camera system",https://www.amazon.com/All-New-Blink-Outdoor-Floodlight-Camera/dp/B0BBX45V5B,Amazon Devices & Accessories,2
84,B09ZLTWXST,10498,https://m.media-amazon.com/images/I/41IhZYlyUbL._AC_SL500_.jpg,74.99,85,4.4,INSIGNIA 24-inch Class F20 Series Smart Full HD 1080p Fire TV with Alexa Voice Remote (NS-24F202NA23),https://www.amazon.com/insignia-fire-tv-24-inch-class-f20-series-hd-smart-tv/dp/B09ZLTWXST,Amazon Devices & Accessories,2
85,B0CFPP8C33,1440,https://m.media-amazon.com/images/I/41k5lKYALDL._AC_SL500_.jpg,199.99,86,4.5,"All-new Amazon Kindle Paperwhite Signature Edition (32 GB) – Our fastest Kindle with auto-adjusting front light, wireless charging, and weeks of battery life – Metallic Jade",https://www.amazon.com/All-new-Amazon-Kindle-Paperwhite-Signature/dp/B0CFPP8C33,Amazon Devices & Accessories,2
86,B08J4C8871,24918,https://m.media-amazon.com/images/I/21pdEtfIlAL._AC_SL500_.jpg,79.99,87,4.1,Amazon Smart Thermostat – Save money and energy - Works with Alexa and Ring - C-wire required,https://www.amazon.com/Amazon-Smart-Thermostat/dp/B08J4C8871,Amazon Devices & Accessories,2
87,B09B9CD1YB,14344,https://m.media-amazon.com/images/I/51bWBdFggHL._AC_SL500_.jpg,44.99,88,4.7,"Amazon Echo Dot Kids (newest model), Designed for kids, with parental controls, Includes 1 Year of Amazon Kids+, Owl",https://www.amazon.com/All-New-release-Designed-parental-controls/dp/B09B9CD1YB,Amazon Devices & Accessories,2
88,B08ZK2BHP2,8679,https://m.media-amazon.com/images/I/21EafaeyIKL._AC_SL500_.jpg,299.99,89,4.4,"Amazon eero 6+ mesh wifi system - Supports internet plans up to a Gigabit, Coverage up to 4,500 sq. ft., Connect 75+ devices, 3-pack",https://www.amazon.com/eero-reliable-gigabit-connect-Coverage/dp/B08ZK2BHP2,Amazon Devices & Accessories,2
89,B09YGLYSDM,6536,https://m.media-amazon.com/images/I/317r+dFXD3L._AC_SL500_.jpg,39.99,90,4.5,"Ring Small Solar Panel, 1.9W for Stick Up Cam, Stick Up Cam Pro, Spotlight Cam Plus, Spotlight Cam Pro - White",https://www.amazon.com/Ring-Small-Solar-Panel-Spotlight/dp/B09YGLYSDM,Amazon Devices & Accessories,2
90,B08VZR6F2M,15241,https://m.media-amazon.com/images/I/31bsraRFIwL._AC_SL500_.jpg,30.99,91,4.6,"Amazon Kindle Paperwhite Case (11th Generation), Thin and Light, Foldable Protective Cover - Leather",https://www.amazon.com/Kindle-Paperwhite-Leather-Cover-Generation-2021/dp/B08VZR6F2M,Amazon Devices & Accessories,2
91,B0B198XD6X,535,https://m.media-amazon.com/images/I/217f4nuPaeL._AC_SL500_.jpg,69.99,92,4.1,"All-new Blink Sync Module XR — System hub for all Blink devices, go up to 400 feet from your home with extended range for Outdoor 4",https://www.amazon.com/All-new-Blink-Sync-Module-XR/dp/B0B198XD6X,Amazon Devices & Accessories,2
92,B0CG6VFFVL,9619,https://m.media-amazon.com/images/I/21aJTLV0s7L._AC_SL500_.jpg,249.99,93,4.6,"Ring Floodlight Cam Wired Pro with Bird’s Eye View and 3D Motion Detection, White",https://www.amazon.com/Ring-Floodlight-Wired-Motion-Detection/dp/B0CG6VFFVL,Amazon Devices & Accessories,2
93,B0D4PD799H,881,https://m.media-amazon.com/images/I/41hvYoq-mWL._AC_SL500_.jpg,269.99,94,4.0,"TCL 55-Inch Class S5 UHD 4K LED Smart TV with Fire TV (55S551F, 2024 Model), Dolby Vision, HDR PRO+, Dolby Atmos, Alexa Built-in with Voice Remote, Apple AirPlay 2 Compatibility, Streaming Television",https://www.amazon.com/tcl-fire-tv-55-inch-class-s5-4k-smart-tv/dp/B0D4PD799H,Amazon Devices & Accessories,2
94,B09DRX62ZV,4252,https://m.media-amazon.com/images/I/21QUhDO2iSL._AC_SL500_.jpg,229.99,95,4.4,"Ring Spotlight Cam Pro, Battery | 3D Motion Detection, Two-Way Talk with Audio+, and Dual-Band Wifi (2022 release) - White",https://www.amazon.com/Ring-Spotlight-Cam-Pro-Battery-White/dp/B09DRX62ZV,Amazon Devices & Accessories,2
95,B09B2QTGFY,39850,https://m.media-amazon.com/images/I/31LurjNbmdL._AC_SL500_.jpg,69.99,96,4.4,"Amazon Echo Show 5 (newest model), Smart display with 2x the bass and clearer sound, Glacier White",https://www.amazon.com/All-new-release-display-clearer-Glacier/dp/B09B2QTGFY,Amazon Devices & Accessories,2
96,B0C4BZ28PG,3946,https://m.media-amazon.com/images/I/31hyljJr04L._AC_SL500_.jpg,99.99,97,4.2,"Amazon Fire TV Soundbar, 2.0 speaker with DTS Virtual:X and Dolby Audio, Bluetooth connectivity",https://www.amazon.com/Introducing-Amazon-Soundbar-speaker-Virtual/dp/B0C4BZ28PG,Amazon Devices & Accessories,2
97,B0BFC8DR7C,17259,https://m.media-amazon.com/images/I/41lQNN0LaAL._AC_SL500_.jpg,79.99,98,4.6,"Amazon Echo Spot (2024 release), Smart alarm clock with vibrant sound + Alexa, Ocean Blue",https://www.amazon.com/All-new-Amazon-Echo-Spot-2024-release-Smart-alarm-clock-with-vibrant-sound-Alexa-Ocean-Blue/dp/B0BFC8DR7C,Amazon Devices & Accessories,2
98,B07G9Y3ZMC,42531,https://m.media-amazon.com/images/I/41cmMbinWDL._AC_SL500_.jpg,199.99,99,4.5,"Amazon Echo Studio (newest model), Our best-sounding smart speaker ever - With Dolby Atmos, spatial audio processing technology, and Alexa, Charcoal",https://www.amazon.com/Echo-Studio/dp/B07G9Y3ZMC,Amazon Devices & Accessories,2
99,B0CDWWS127,261,https://m.media-amazon.com/images/I/41QmzQRk+jL._AC_SL500_.jpg,399.99,100,4.3,"Introducing Amazon Echo Show 21 | A stunning 21"" smart kitchen TV for home organization with Alexa",https://www.amazon.com/Echo-Show-21-Smart-Display/dp/B0CDWWS127,Amazon Devices & Accessories,2
100,B08PP5MSVB,"27,975","https://images-na.ssl-images-amazon.com/images/I/51fYXSnSu9L._AC_UL300_SR300,200_.jpg",$259.99,1,4.1,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=zg_bs_g_amazon-renewed_d_sccl_1/144-5451170-7524417?psc=1,Amazon Renewed,1
101,B08264XHCZ,"11,440","https://images-na.ssl-images-amazon.com/images/I/81IjVvOXGdL._AC_UL300_SR300,200_.jpg",$159.00,2,4.4,"Apple iPad (10.2-Inch, Wi-Fi, 32GB) - Space Gray (Renewed)",https://www.amazon.com/Apple-iPad-10-2-Inch-Wi-Fi-32GB/dp/B08264XHCZ/ref=zg_bs_g_amazon-renewed_d_sccl_2/144-5451170-7524417?psc=1,Amazon Renewed,1
102,B09LNW3CY2,"13,801","https://images-na.ssl-images-amazon.com/images/I/61VuVU94RnL._AC_UL300_SR300,200_.jpg",$340.00,3,4.1,"Apple iPhone 13, 128GB, Midnight - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=zg_bs_g_amazon-renewed_d_sccl_3/144-5451170-7524417?psc=1,Amazon Renewed,1
103,B08KWJW3DV,"4,629","https://images-na.ssl-images-amazon.com/images/I/517D9rSAztL._AC_UL300_SR300,200_.jpg",$172.00,4,4.5,"Apple iPad 2020 (10.2-inch, Wi-Fi, 32GB) - Space Gray (Renewed)",https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/dp/B08KWJW3DV/ref=zg_bs_g_amazon-renewed_d_sccl_4/144-5451170-7524417?psc=1,Amazon Renewed,1
104,B0BN72FYFG,"3,580","https://images-na.ssl-images-amazon.com/images/I/61WUSYIQdKL._AC_UL300_SR300,200_.jpg",$408.99,5,4.1,"Apple iPhone 14, 128GB, Midnight - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-14-128GB-Midnight/dp/B0BN72FYFG/ref=zg_bs_g_amazon-renewed_d_sccl_5/144-5451170-7524417?psc=1,Amazon Renewed,1
105,B092LJJYDQ,Amazon Renewed,"https://images-na.ssl-images-amazon.com/images/I/61uQKdWCfAL._AC_UL300_SR300,200_.jpg",$69.99,6,3.8,,https://www.amazon.com/Playstation-DualSense-Wireless-Controller-Renewed-5/dp/B092LJJYDQ/ref=zg_bs_g_amazon-renewed_d_sccl_6/144-5451170-7524417?psc=1,Amazon Renewed,1
106,B0849M7QPQ,"27,577","https://images-na.ssl-images-amazon.com/images/I/71mbZF8PT1L._AC_UL300_SR300,200_.jpg",$138.00,7,4.2,"Apple Watch Series 5 (GPS, 40MM) - Space Gray Aluminum Case with Black Sport Band (Renewed)",https://www.amazon.com/Apple-Watch-GPS-40MM-Aluminum/dp/B0849M7QPQ/ref=zg_bs_g_amazon-renewed_d_sccl_7/144-5451170-7524417?psc=1,Amazon Renewed,1
107,B0BN96CCM6,"2,726","https://images-na.ssl-images-amazon.com/images/I/41al5-lNvML._AC_UL300_SR300,200_.jpg",$518.50,8,4.0,"Apple iPhone 14 Pro, 256GB, Space Black - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=zg_bs_g_amazon-renewed_d_sccl_8/144-5451170-7524417?psc=1,Amazon Renewed,1
108,B08PNN2SKF,"14,416","https://images-na.ssl-images-amazon.com/images/I/51-ZD+JBZ7L._AC_UL300_SR300,200_.jpg",$202.99,9,4.0,"Apple iPhone 12 Mini, 64GB, Blue - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-12-Mini-64GB/dp/B08PNN2SKF/ref=zg_bs_g_amazon-renewed_d_sccl_9/144-5451170-7524417?psc=1,Amazon Renewed,1
109,B07ZPKN6YR,"54,576","https://images-na.ssl-images-amazon.com/images/I/61MG3m5FhIL._AC_UL300_SR300,200_.jpg",$229.99,10,4.2,"Apple iPhone 11, 64GB, Black - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-11-64GB-Black/dp/B07ZPKN6YR/ref=zg_bs_g_amazon-renewed_d_sccl_10/144-5451170-7524417?psc=1,Amazon Renewed,1
110,B07SKLLYTW,"15,783","https://images-na.ssl-images-amazon.com/images/I/41XjE57VLvL._AC_UL300_SR300,200_.jpg",$99.99,11,4.3,Apple AirPods 2 with Charging Case - White (Renewed),https://www.amazon.com/Apple-AirPods-Charging-Case-Renewed/dp/B07SKLLYTW/ref=zg_bs_g_amazon-renewed_d_sccl_11/144-5451170-7524417?psc=1,Amazon Renewed,1
111,B09PQ7C8Z3,"7,243","https://images-na.ssl-images-amazon.com/images/I/51NV+STh2IL._AC_UL300_SR300,200_.jpg",$169.99,12,4.2,"Apple Watch Series 7 GPS + Cellular, 45mm Midnight Aluminum Case with Midnight Sport Band - Regular (Renewed)",https://www.amazon.com/Apple-Watch-Cellular-Midnight-Aluminum/dp/B09PQ7C8Z3/ref=zg_bs_g_amazon-renewed_d_sccl_12/144-5451170-7524417?psc=1,Amazon Renewed,1
112,B07D3DDJ4L,"15,672","https://images-na.ssl-images-amazon.com/images/I/51AnI3hZY1L._AC_UL300_SR300,200_.jpg",$119.00,13,4.5,Apple iPad (2018 Model) with Wi-Fi only 32GB Apple 9.7in iPad - Space Gray (Renewed),https://www.amazon.com/Renewed-Apple-Model-Wi-Fi-9-7in/dp/B07D3DDJ4L/ref=zg_bs_g_amazon-renewed_d_sccl_13/144-5451170-7524417?psc=1,Amazon Renewed,1
113,B088NQXD8T,"19,753","https://images-na.ssl-images-amazon.com/images/I/71Ta1OO00fL._AC_UL300_SR300,200_.jpg",$139.13,14,4.2,"Apple iPhone SE 2nd Generation, US Version, 64GB, Black - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-SE-64GB-Black/dp/B088NQXD8T/ref=zg_bs_g_amazon-renewed_d_sccl_14/144-5451170-7524417?psc=1,Amazon Renewed,1
114,B09LP77GDL,"5,365","https://images-na.ssl-images-amazon.com/images/I/51UtM-A3fdL._AC_UL300_SR300,200_.jpg",$429.99,15,4.1,"Apple iPhone 13 Pro, 128GB, Graphite - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-13-Pro-Graphite/dp/B09LP77GDL/ref=zg_bs_g_amazon-renewed_d_sccl_15/144-5451170-7524417?psc=1,Amazon Renewed,1
115,B09LPDM924,"7,283","https://images-na.ssl-images-amazon.com/images/I/61ERgud-SbL._AC_UL300_SR300,200_.jpg",$494.40,16,4.1,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-13-Pro-Max/dp/B09LPDM924/ref=zg_bs_g_amazon-renewed_d_sccl_16/144-5451170-7524417?psc=1,Amazon Renewed,1
116,B09LKTXKXQ,"4,936","https://images-na.ssl-images-amazon.com/images/I/61H3jeeHnUL._AC_UL300_SR300,200_.jpg",$310.00,17,4.0,"Apple iPhone 13 Mini, 128GB, Midnight - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-13-Mini-Midnight/dp/B09LKTXKXQ/ref=zg_bs_g_amazon-renewed_d_sccl_17/144-5451170-7524417?psc=1,Amazon Renewed,1
117,B08PMYLKVF,"11,137","https://images-na.ssl-images-amazon.com/images/I/71b+EZksqEL._AC_UL300_SR300,200_.jpg",$344.95,18,4.1,"Apple iPhone 12 Pro, 128GB, Pacific Blue - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=zg_bs_g_amazon-renewed_d_sccl_18/144-5451170-7524417?psc=1,Amazon Renewed,1
118,B07PS9D7GW,"25,076","https://images-na.ssl-images-amazon.com/images/I/814s160tySL._AC_UL300_SR300,200_.jpg",$119.99,19,4.1,"Apple Watch Series 4 (GPS, 44MM) - Space Gray Aluminum Case with Black Sport Band (Renewed)",https://www.amazon.com/Apple-Watch-44mm-Space-Aluminum/dp/B07PS9D7GW/ref=zg_bs_g_amazon-renewed_d_sccl_19/144-5451170-7524417?psc=1,Amazon Renewed,1
119,B0B844T634,"1,864","https://images-na.ssl-images-amazon.com/images/I/5111xZtj59L._AC_UL300_SR300,200_.jpg",$125.99,20,3.8,Apple AirPods Pro Wireless Earbuds with MagSafe Charging Case (Renewed),https://www.amazon.com/Apple-AirPods-Wireless-Earbuds-Charging/dp/B0B844T634/ref=zg_bs_g_amazon-renewed_d_sccl_20/144-5451170-7524417?psc=1,Amazon Renewed,1
120,B0BN93P98N,"2,777","https://images-na.ssl-images-amazon.com/images/I/513FAMDqgXL._AC_UL300_SR300,200_.jpg",$652.49,21,4.1,"Apple iPhone 14 Pro Max, 256GB, Space Black - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-14-Pro-Max/dp/B0BN93P98N/ref=zg_bs_g_amazon-renewed_d_sccl_21/144-5451170-7524417?psc=1,Amazon Renewed,1
121,B07P6Y7954,"65,648","https://images-na.ssl-images-amazon.com/images/I/51z1UO6N6LL._AC_UL300_SR300,200_.jpg",$173.00,22,4.4,"Apple iPhone XR, 64GB, Black - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-XR-Fully-Unlocked/dp/B07P6Y7954/ref=zg_bs_g_amazon-renewed_d_sccl_22/144-5451170-7524417?psc=1,Amazon Renewed,1
122,B09X5DL9S5,"4,782","https://images-na.ssl-images-amazon.com/images/I/61ihvr7z6CL._AC_UL300_SR300,200_.jpg",$38.20,23,4.5,"Roku Streaming Stick 4K | Portable Roku Streaming Device | 4K/HDR/D. Vision, Roku Voice Remote, Free & Live TV (Renewed)",https://www.amazon.com/Roku-Streaming-Device-Controls-Renewed/dp/B09X5DL9S5/ref=zg_bs_g_amazon-renewed_d_sccl_23/144-5451170-7524417?psc=1,Amazon Renewed,1
